periode_data,periode_pemantauan,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
202405,PERIODE 2,KLT 6,KALIBARU TIMUR,JL BUNGA MATRAMAN JATINEGARA,-6.211243889,106.8619619,KIMIA,MBAS,0.2,0.02
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLT 6,KALIBARU TIMUR,JL BUNGA MATRAMAN JATINEGARA,-6.211243889,106.8619619,BIOLOGI,TOTAL COLIFORM,5000.0,110000.0
202405,PERIODE 2,KLT 6,KALIBARU TIMUR,JL BUNGA MATRAMAN JATINEGARA,-6.211243889,106.8619619,BIOLOGI,FECAL COLIFORM,1000.0,64000.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,SIANIDA,0.02,0.017
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,FISIKA,TDS,1000.0,115.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,FISIKA,TSS,50.0,33.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,PH,6.9,7.19
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,BOD,3.0,12.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,COD,25.0,42.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,DO,4.0,2.025
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,NITRAT,10.0,3.5
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,NITRIT,0.06,0.1145
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,TOTAL P,0.2,0.1505
202410,PERIODE 4,KRT 2,KRUKUT,JL CILANDAK PERMAI RAYA,-6.297483,106.805385,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,ZN,0.05,0.01
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,CU,0.02,0.015
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,PB,0.03,0.002
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,MBAS,0.2,0.02
202410,PERIODE 4,GRL 1,GROGOL,JL H IPIN,-6.311207,106.788436,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,BIOLOGI,TOTAL COLIFORM,5000.0,130000.0
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,BIOLOGI,FECAL COLIFORM,1000.0,20000.0
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,FISIKA,WARNA,50.0,13.0
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,SULFAT,300.0,23.0
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,KLORIDA,300.0,28.0
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,AMONIAK,0.2,5.8
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,TOTAL N,15.0,13.534
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,NI,0.05,0.02
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,SIANIDA,0.02,0.01
202405,PERIODE 2,MKV 1,MOOKERVART,BIR BINTANG KALIDERES,-6.161748,106.682163,FISIKA,TDS,1000.0,218.0
202405,PERIODE 2,MKV 1,MOOKERVART,BIR BINTANG KALIDERES,-6.161748,106.682163,FISIKA,TSS,50.0,49.0
202405,PERIODE 2,MKV 1,MOOKERVART,BIR BINTANG KALIDERES,-6.161748,106.682163,KIMIA,PH,6.9,7.375
202410,PERIODE 4,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,CU,0.02,0.015
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,PB,0.03,0.002
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,MBAS,0.2,0.017
202410,PERIODE 4,GRL 2,GROGOL,JL RADIO DALAM PIM,-6.262806,106.785194,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,BIOLOGI,TOTAL COLIFORM,5000.0,64000.0
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,BIOLOGI,FECAL COLIFORM,1000.0,7710.0
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,FISIKA,WARNA,50.0,15.0
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,SULFAT,300.0,45.0
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,KLORIDA,300.0,57.0
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,AMONIAK,0.2,10.4
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,TOTAL N,15.0,3.9178
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,NI,0.05,0.03
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,SIANIDA,0.02,0.034
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,FISIKA,TDS,1000.0,286.0
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,FISIKA,TSS,50.0,21.0
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,PH,6.9,7.525
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,BOD,3.0,48.0
202405,PERIODE 2,MKV 5,MOOKERVART,JL DAAN MOGOT PEMANCAR RAWA BUAYA,-6.155361944,106.7309639,KIMIA,NI,0.05,0.04
202405,PERIODE 2,MKV 5,MOOKERVART,JL DAAN MOGOT PEMANCAR RAWA BUAYA,-6.155361944,106.7309639,KIMIA,SIANIDA,0.02,0.028
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,FISIKA,TDS,1000.0,110.0
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,FISIKA,TSS,50.0,23.0
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,PH,6.9,6.455
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,BOD,3.0,15.0
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,COD,25.0,46.0
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,DO,4.0,3.05
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,NITRAT,10.0,0.5
202405,PERIODE 2,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,NITRIT,0.06,0.0401
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,BIOLOGI,FECAL COLIFORM,1000.0,41000.0
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,FISIKA,WARNA,50.0,30.0
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,SULFAT,300.0,40.0
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,KLORIDA,300.0,40.0
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,AMONIAK,0.2,13.7
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,TOTAL N,15.0,5.4399
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,GRL 4,GROGOL,SENAYAN PALMERAH,-6.207722,106.792361,KIMIA,SIANIDA,0.02,0.03
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,FISIKA,TDS,1000.0,241.0
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,FISIKA,TSS,50.0,26.0
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,PH,6.9,7.32
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,BOD,3.0,17.0
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,COD,25.0,50.0
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,DO,4.0,1.875
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,NITRAT,10.0,0.004
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,NITRIT,0.06,0.1074
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,TOTAL P,0.2,1.0998
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,F,1.5,1.0
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,H2S,0.002,0.079
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.015
202408,PERIODE 3,KNT 1,KANAL TIMUR,BKT PERUM CIPINANG INDAH,-6.229823,106.89098,KIMIA,FENOL,0.005,0.0009
202408,PERIODE 3,TRB 1,TARUM BARAT,JL KALIMALANG BATAS DKI JAKARTA RUKO CAMAN,-6.249899493,106.9529476,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,ZN,0.05,0.009
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,CU,0.02,0.015
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,PB,0.03,0.002
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,KIMIA,MBAS,0.2,0.1
202408,PERIODE 3,MPG 1,MAMPANG,OUTLET SITU KEBON BIBIT,-6.306844,106.81673,KIMIA,CR6,0.05,0.0009
202405,PERIODE 2,GRL 5,GROGOL,RS JIWA GROGOL JELAMBAR,-6.161783569,106.7901797,BIOLOGI,TOTAL COLIFORM,5000.0,31000.0
202410,PERIODE 4,STR 6,SUNTER,JL TARUNA PASAR PULOGADUNG,-6.186309,106.905189,BIOLOGI,FECAL COLIFORM,1000.0,30000000.0
202410,PERIODE 4,STR 6,SUNTER,JL TARUNA PASAR PULOGADUNG,-6.186309,106.905189,FISIKA,WARNA,50.0,189.0
202410,PERIODE 4,STR 6,SUNTER,JL TARUNA PASAR PULOGADUNG,-6.186309,106.905189,KIMIA,SULFAT,300.0,24.6
202410,PERIODE 4,STR 6,SUNTER,JL TARUNA PASAR PULOGADUNG,-6.186309,106.905189,KIMIA,KLORIDA,300.0,78.4
202410,PERIODE 4,STR 6,SUNTER,JL TARUNA PASAR PULOGADUNG,-6.186309,106.905189,KIMIA,AMONIAK,0.2,21.55
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,PB,0.03,0.009
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,CR6,0.05,0.011
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,MINYAK DAN LEMAK,1.0,0.53
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,MBAS,0.2,0.11
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,FENOL,0.005,0.001
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,BIOLOGI,TOTAL COLIFORM,5000.0,16000.0
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,BIOLOGI,FECAL COLIFORM,1000.0,9000.0
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,FISIKA,WARNA,50.0,20.0
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,SULFAT,300.0,13.8
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,KLORIDA,300.0,22.19
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,AMONIAK,0.2,1.2
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,TOTAL N,15.0,10.09
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,NI,0.05,0.02
202410,PERIODE 4,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,SIANIDA,0.02,0.015
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,FISIKA,TDS,1000.0,365.6
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,FISIKA,TSS,50.0,51.0
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,PH,6.9,7.635
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,BOD,3.0,42.11
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,COD,25.0,279.0
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,DO,4.0,2.05
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,NITRAT,10.0,1.4
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,NITRIT,0.06,0.04
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,TOTAL P,0.2,1.93
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,F,1.5,0.24
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,H2S,0.002,0.1
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.02
202402,PERIODE 1,CLW2 1,CILIWUNG,JL HALIMUN,-6.204944,106.833889,KIMIA,HG,0.002,0.0001
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,CD,0.01,0.004
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,ZN,0.05,0.009
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,CU,0.02,0.009
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,PB,0.03,0.03
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,CR6,0.05,0.093
202410,PERIODE 4,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,MINYAK DAN LEMAK,1.0,0.61
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,F,1.5,0.01
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,H2S,0.002,0.004
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.02
202405,PERIODE 2,KRT 5,KRUKUT,JL RAYA PEJOMPONGAN,-6.201333,106.811333,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,CU,0.02,0.015
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,PB,0.03,0.002
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,MBAS,0.2,0.01
202405,PERIODE 2,CPN 6,CIPINANG,JL SKUADRON,-6.270389,106.877722,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,BIOLOGI,TOTAL COLIFORM,5000.0,5200.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,BIOLOGI,FECAL COLIFORM,1000.0,200.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,FISIKA,WARNA,50.0,18.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,SULFAT,300.0,18.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,KLORIDA,300.0,12.0
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,AMONIAK,0.2,1.3
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,TOTAL N,15.0,9.3899
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,NI,0.05,0.02
202405,PERIODE 2,PSG 4,PESANGGRAHAN,JL H KELIK HUTAN KOTA,-6.208616,106.764814,KIMIA,SIANIDA,0.02,0.005
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,FISIKA,TDS,1000.0,114.0
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,FISIKA,TSS,50.0,50.0
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,PH,6.9,7.285
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,BOD,3.0,8.0
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,COD,25.0,26.0
202405,PERIODE 2,PSG 5,PESANGGRAHAN,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.170194,106.749056,KIMIA,DO,4.0,3.085
202405,PERIODE 2,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,TOTAL N,15.0,7.1854
202405,PERIODE 2,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,NI,0.05,0.02
202405,PERIODE 2,SPK 2,SEPAK,JL MERUYA ILIR KEBON JERUK,-6.196917,106.746111,KIMIA,SIANIDA,0.02,0.021
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,FISIKA,TDS,1000.0,278.0
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,FISIKA,TSS,50.0,42.0
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,PH,6.9,7.345
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,BOD,3.0,32.0
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,COD,25.0,105.0
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,DO,4.0,0.7
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,NITRAT,10.0,0.004
202405,PERIODE 2,SPK 3,SEPAK,JL INSPEKSI CENGKARENG DRAIN TAMAN KOTA,-6.166694,106.747964,KIMIA,NITRIT,0.06,0.0119
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,COD,25.0,162.0
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,DO,4.0,1.125
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,NITRAT,10.0,0.1
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,NITRIT,0.06,0.0124
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,TOTAL P,0.2,0.4757
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,F,1.5,0.28
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,H2S,0.002,0.053
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.01
202410,PERIODE 4,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,KIMIA,FENOL,0.005,0.0009
202410,PERIODE 4,GRL 3,GROGOL,JL PALMERAH BARAT DEKAT JL KEMANDORAN PLUIS,-6.209111,106.791944,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,CPN 7,CIPINANG,HALIM PK DEPAN BBWSCC,-6.240389,106.878856,KIMIA,CU,0.02,0.015
